"","RegionCentroidLatitude","RegionCentroidLongitude","ID","Binomial","State","MaxStatus","count"
"907",-29.24111411,151.6099142,4916,"Phebalium_glandulosum_subsp_eglandulosum","New South Wales","Vulnerable",6
"908",-29.154441,151.2005595,5614,"Astrotricha_roddii","New South Wales","Endangered",3
"909",-29.154441,151.2005595,5615,"Astrotricha_roddii","New South Wales","Endangered",3
"910",-29.154441,151.2005595,5616,"Astrotricha_roddii","New South Wales","Endangered",3
"911",-28.59635014,153.1883811,5110,"Isoglossa_eranthemoides","New South Wales","Endangered",5
"912",-28.59635014,153.1883811,5111,"Isoglossa_eranthemoides","New South Wales","Endangered",5
"913",-28.59635014,153.1883811,5112,"Isoglossa_eranthemoides","New South Wales","Endangered",5
"914",-28.59635014,153.1883811,5113,"Isoglossa_eranthemoides","New South Wales","Endangered",5
"915",-28.59635014,153.1883811,5157,"Callitris_baileyi","New South Wales","Near Threatened",5
"916",-28.41963259,153.6112396,5634,"Diuris_byronensis","New South Wales","Critically Endangered",1
"917",-27.75995263,152.6081037,5042,"Gossia_gonoclada","Queensland","Endangered",4
"918",-27.75995263,152.6081037,5043,"Gossia_gonoclada","Queensland","Endangered",4
"919",-27.75995263,152.6081037,5045,"Gossia_gonoclada","Queensland","Endangered",4
"920",-27.75995263,152.6081037,5046,"Gossia_gonoclada","Queensland","Endangered",4
"921",-27.20516781,153.3374921,5058,"Grevillea_hodgei","Queensland","Critically Endangered",1
"922",-27.1534329,152.8243086,5044,"Gossia_gonoclada","Queensland","Endangered",11
"923",-27.1534329,152.8243086,5047,"Gossia_gonoclada","Queensland","Endangered",11
"924",-27.1534329,152.8243086,5048,"Gossia_gonoclada","Queensland","Endangered",11
"925",-27.1534329,152.8243086,5447,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"926",-27.1534329,152.8243086,5448,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"927",-27.1534329,152.8243086,5449,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"928",-27.1534329,152.8243086,5450,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"929",-27.1534329,152.8243086,5451,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"930",-27.1534329,152.8243086,5452,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"931",-27.1534329,152.8243086,5453,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"932",-27.1534329,152.8243086,5454,"Rhodamnia_rubescens","Queensland","Critically Endangered",11
"933",-26.95205403,139.7664607,4886,"Acacia_pickardii","South Australia","Vulnerable",4
"934",-26.95205403,139.7664607,4887,"Acacia_pickardii","South Australia","Vulnerable",4
"935",-26.95205403,139.7664607,4888,"Acacia_pickardii","South Australia","Vulnerable",4
"936",-26.95205403,139.7664607,4889,"Acacia_pickardii","South Australia","Vulnerable",4
"937",-24.59532144,136.5659338,4885,"Acacia_peuce","Northern Territory","Vulnerable",1
